order_id,customer_id,product_id,store_id,order_date,quantity,unit_price,discount,payment_method,order_status
94283,4217,880,84,2024-02-09,2,38950.79,6.72,Debit Card,Pending
84797,4242,605,97,2024-01-01,4,7278.51,17.51,Net Banking,Pending
72673,6373,258,48,2026-06-23,2,11941.28,25.12,Debit Card,Completed
69539,3651,130,61,,1,42653.76,14.76,Net Banking,Cancelled
32621,6823,516,25,2025-03-12,10,46805.0,6.92,Credit Card,Completed
20490,3043,534,100,2025-07-24,1,18941.7,27.64,Net Banking,Completed
41668,9489,652,28,2024-12-23,9,22378.88,18.37,Credit Card,Cancelled
89980,7457,961,77,2025-02-08,3,-500.0,1.54,UPI,Pending
60996,64,13,51,2026-07-25,5,12640.26,14.88,Net Banking,Completed
59267,5616,405,5,2025-04-28,1,44829.13,13.88,Credit Card,Completed
41887,8973,48,11,2026-05-18,3,8786.42,19.93,Credit Card,Pending
27108,5674,811,70,2024-05-05,5,25663.08,4.1,Debit Card,Cancelled
59203,2241,313,61,2025-03-09,4,8003.42,14.2,Net Banking,Returned
37030,821,386,92,2025-06-28,6,34882.36,13.75,UPI,Returned
79727,8559,353,85,2025-08-24,8,25757.9,27.51,UPI,Pending
57083,5218,206,78,2024-12-21,10,28484.02,1.35,UPI,Cancelled
24836,4727,19695,99,2025-06-19,3,35334.49,9.05,Credit Card,Completed
15603,741,271,1,2024-06-23,7,739.43,6.36,UPI,Completed
15520,2458,176,87,2026-06-07,3,16499.38,21.68,Cash,Completed
279,8388,681,76,2026-01-05,10,15935.9,7.74,Net Banking,Completed
71294,9798,255,40,2026-06-11,9,47182.35,16.9,UPI,Pending
37379,2388,99,6,2024-05-25,1,45623.59,10.24,Net Banking,Completed
8691,5834,805,17,2024-12-24,9,14532.66,27.48,Cash,Completed
94194,426,312,83,2024-07-14,9,33826.86,25.4,Credit Card,Cancelled
63278,8246,935,14,2026-04-14,1,15763.98,22.6,Credit Card,Cancelled
88900,9595,87,46,2026-01-04,0,19488.2,23.58,Debit Card,Returned
83681,6931,245,36,2025-02-13,6,9220.57,15.81,UPI,Pending
42098,6592,973,45,2025-02-18,4,2432.15,15.47,UPI,Completed
97036,1359,449,19,2024-10-24,1,11448.73,6.92,Cash,Cancelled
65971,2032,9,10,2024-07-27,9,20198.07,14.35,Credit Card,Returned
80779,4936,758,7,2025-07-13,10,-500.0,4.08,Credit Card,Returned
50024,6271,290,8,2026-02-21,1,18060.9,6.51,Credit Card,Returned
77255,4870,119,18,2025-03-16,5,25717.42,22.79,Cash,Completed
31279,7845,867,64,2025-10-28,5,26356.05,19.52,Debit Card,Pending
47740,2706,854,53,2024-04-15,5,9423.67,13.42,UPI,Completed
56112,7344,52,2,2025-08-06,10,49012.7,28.82,Debit Card,Completed
59789,4385,442,85,2025-05-16,10,9378.36,20.87,UPI,Pending
3183,1667,720,42,2025-08-06,9,7737.05,10.48,Net Banking,Completed
65382,8096,268,32,2025-03-17,2,21757.92,7.99,Cash,Completed
67738,1997,231,50,2026-05-02,9,28974.59,16.27,Net Banking,Completed
42162,8113,727,60,2025-08-23,7,41896.78,13.24,Debit Card,Completed
3167,1817,115,91,2024-09-09,7,32838.9,11.62,Debit Card,Cancelled
13853,6398,52,67,2026-03-13,7,38662.61,4.07,Credit Card,Cancelled
10076,5157,300,25,2025-11-05,3,19331.58,20.76,UPI,Completed
44119,6829,113,52,2024-11-05,8,47065.21,25.58,Credit Card,Returned
13077,6750,352,86,2024-05-07,3,25372.96,1.2,Cash,Returned
27749,1155,482,26,2026-05-26,10,20815.65,16.23,Credit Card,Completed
80208,10000,236,11,2026-01-31,3,43875.76,28.5,Debit Card,Cancelled
5604,9569,932,4,2025-05-27,3,10440.86,5.38,UPI,Returned
90218,7731,470,68,2025-04-12,5,24391.85,13.02,Credit Card,Returned
36751,8841,302,30,2024-09-22,9,19964.74,4.1,Net Banking,Completed
39384,2887,955,63,2025-11-27,9,7985.23,26.18,Debit Card,Completed
56596,3955,612,1,2026-03-16,3,26264.69,15.93,Credit Card,Completed
49155,3220,153,3,2025-08-31,5,16735.81,8.47,Credit Card,Completed
25304,5637,66,23,2026-02-17,2,15139.97,19.8,Credit Card,Completed
44533,7558,61,82,2026-01-26,5,49040.3,28.47,UPI,Completed
35013,8825,720,41,2026-02-01,4,29389.38,21.35,Net Banking,Returned
94567,9854,730,91,2026-04-07,4,6678.16,13.07,Credit Card,Completed
29936,6285,121,21,2025-07-22,8,48937.44,29.88,Cash,Completed
15977,4067,25,40,2026-03-08,5,20155.02,14.35,UPI,Cancelled
10309,1519,298,39,2024-07-08,6,10105.75,24.22,UPI,Completed
70050,6414,813,8,2024-10-23,5,37390.71,3.47,Debit Card,Completed
91231,3613,205,33,2025-08-16,2,25198.6,9.11,Net Banking,Completed
80249,1530,211,47,2026-06-09,2,6418.35,8.9,Net Banking,Completed
78705,9727,117,7,2026-03-04,4,19398.89,20.96,Credit Card,Cancelled
4294,2349,808,39,2024-03-26,1,23195.2,9.76,UPI,Cancelled
48463,2694,955,6,2026-07-06,10,28098.1,14.08,Net Banking,Completed
46040,2534,138,1,2024-07-13,1,27674.35,7.81,UPI,Cancelled
95067,4026,469,82,2024-10-15,3,9351.05,9.87,Net Banking,Returned
70774,8276,597,37,2025-03-07,3,38120.01,15.83,Credit Card,Cancelled
47320,9975,615,73,2025-03-25,7,19090.52,12.53,Debit Card,Pending
80114,7296,513,26,2025-02-22,6,44078.89,6.39,Net Banking,Returned
76064,4219,837,20,2025-05-21,-5,27905.71,8.87,UPI,Completed
75564,2111,502,37,2025-05-15,3,-100.0,26.65,Credit Card,Completed
43848,849,622,89,2024-05-23,3,33884.4,5.95,Cash,Completed
28190,5818,78,68,2024-03-07,4,2434.03,5.93,Cash,Completed
63183,5767,508,61,2024-03-17,7,49579.55,17.93,Net Banking,Completed
39053,1406,307,14,2024-03-22,8,7633.32,21.83,Credit Card,Completed
88756,2944,461,65,2026-03-09,3,35253.24,27.46,Debit Card,Completed
96289,9422,395,24,2026-04-29,1,48599.08,19.03,UPI,Completed
72361,9918,548,34,2026-05-22,10,36691.99,0.68,Credit Card,Completed
69420,1065,260,38,2026-05-13,9,10567.51,5.64,Debit Card,Completed
6836,7888,832,80,2024-05-08,10,49540.25,12.24,Net Banking,Completed
42178,7728,864,81,2024-06-06,3,43205.76,20.3,Cash,Cancelled
4791,7862,902,3,2026-07-13,1,-100.0,1.42,UPI,Completed
834,7957,485,86,2025-04-25,7,32642.21,16.63,Credit Card,Completed
86567,156141,847,84,2026-01-29,5,18048.15,10.09,UPI,Cancelled
20174,5300,518,33,2026-05-10,5,28705.37,23.84,UPI,Returned
12926,3290,504,53,2024-12-01,1,41324.47,0.78,Cash,Completed
53995,4429,689,42,2025-03-06,1,40990.79,25.6,Cash,Cancelled
25240,5432,36,10,2024-03-31,1,43690.81,16.51,Credit Card,Completed
30523,5381,329,28,2024-07-04,6,31301.06,14.63,Credit Card,Pending
43644,5254,218,13,2026-07-03,8,19083.42,27.23,Net Banking,Completed
18727,2141,120,8,2024-10-30,6,36446.1,11.05,Net Banking,Completed
1719,9935,709,88,2025-11-08,5,32035.24,6.77,Cash,Returned
1939,842,416,57,2024-03-06,9,20987.8,26.0,Debit Card,Completed
77711,4357,673,52,2025-12-22,8,10104.25,25.96,Net Banking,Completed
16169,1641,849,21,2025-03-20,2,6902.37,21.08,Cash,Pending
72017,2169,894,100,2024-03-09,10,42981.82,20.14,UPI,Completed
66023,3276,545,87,2024-03-31,9,22159.02,6.14,Cash,Cancelled
27296,8829,943,64,2024-02-28,6,19004.01,2.7,Net Banking,Completed
5712,1867,747,41,2025-04-06,3,24229.8,10.49,Cash,Cancelled
33170,5128,10,35,2025-01-22,6,18357.42,7.95,Cash,Completed
43743,4094,526,13,2026-06-08,3,41605.74,18.7,Net Banking,Cancelled
8806,4720,390,4,2024-05-25,1,7902.18,13.36,UPI,Completed
1431,4555,214,21,2025-06-12,10,43134.09,3.78,UPI,Completed
8769,3951,697,42,2024-06-08,1,7347.43,29.23,UPI,Completed
56424,6755,970,21,2024-08-03,4,35889.82,19.66,Credit Card,Returned
18551,1488,580,37,2024-08-16,7,10250.75,24.33,Cash,Returned
46533,7414,779,3,2024-06-06,8,22361.29,11.35,Credit Card,Completed
34500,3611,507,50,2024-05-24,7,12930.57,25.7,Credit Card,Completed
32878,534,953,24,2025-02-15,10,5065.16,10.58,Debit Card,Completed
90670,7342,971,83,2026-06-29,10,11314.13,9.32,Cash,Completed
81827,2478,287,74,2024-05-20,8,48910.76,7.62,UPI,Completed
66567,8836,62,46,2025-11-16,5,26872.13,16.36,Net Banking,Cancelled
58802,8793,294,23,2024-04-20,9,24270.54,9.39,Debit Card,Cancelled
40013,9452,597,20,2025-06-30,3,1194.57,9.62,UPI,Completed
88655,1603,68,43,2026-07-04,4,350.53,1.73,Credit Card,Completed
66703,996,344,48,2025-02-14,8,371.58,2.98,Debit Card,Completed
4728,4517,997,3,2024-12-24,10,13181.26,11.6,Cash,Completed
15404,8154,761,61,2025-11-09,8,41920.12,4.23,Debit Card,Completed
58574,3469,283,1664,2026-06-09,9,5745.11,15.27,Net Banking,Pending
61470,389,512,31,2026-05-18,8,36828.14,10.15,Cash,Completed
59115,8228,843,50,2025-12-31,3,44526.17,20.02,Credit Card,Completed
18013,9785,248,13,2025-03-01,4,9338.62,8.21,Cash,Returned
72859,6223,97,31,2024-02-05,2,22690.74,3.36,UPI,Cancelled
76678,4592,349,18,2024-06-03,3,42918.11,13.8,Net Banking,Completed
54998,5918,241,51,2026-05-08,2,25438.3,19.1,Cash,Cancelled
7068,4300,722,81,2025-07-21,9,12984.06,28.26,Net Banking,Completed
93605,7367,604,44,2024-10-25,10,33058.25,10.14,Debit Card,Completed
96299,3188,143,22,2025-09-15,1,21255.25,9.15,Net Banking,Cancelled
53389,4195,19244,4,2026-06-17,1,34124.29,12.21,UPI,Pending
41682,5999,508,21,2025-12-20,2,6094.55,20.69,Cash,Returned
41400,8849,910,92,2026-03-07,9,28420.42,27.13,Credit Card,Completed
54462,3821,732,54,2024-10-27,7,5700.01,4.43,Net Banking,Cancelled
98018,2251,506,50,2025-05-28,3,0.0,15.15,UPI,Pending
3523,580,762,100,2025-10-14,7,43791.45,14.63,UPI,Pending
63717,2223,697,26,2024-12-20,2,4153.41,8.53,UPI,Completed
42124,1246,516,5,2024-04-30,7,46079.66,19.13,UPI,Cancelled
49823,8672,13117,55,2026-03-27,6,48683.95,6.83,Debit Card,Completed
30726,6863,820,43,2025-03-07,8,14194.75,27.92,Credit Card,Completed
94757,2590,107,16,2024-11-18,9,24034.32,12.75,Credit Card,Pending
48733,9280,573,68,2025-12-21,4,49028.53,29.58,Net Banking,Completed
60308,7993,458,74,2025-10-03,10,29485.0,16.28,Cash,Cancelled
81303,6071,633,29,2026-07-15,3,30268.81,19.0,Net Banking,Completed
43171,1851,382,22,2025-10-15,9,27461.74,5.48,Credit Card,Cancelled
1385,5238,641,29,2025-12-10,5,16647.0,16.72,Cash,Returned
27080,4017,257,99,2024-07-06,7,34740.24,13.56,Cash,Completed
74662,4169,426,1,2025-03-07,3,46112.22,20.17,Net Banking,Returned
47507,9659,181,14,2025-11-17,-1,31266.15,17.29,Debit Card,Completed
18167,6687,443,35,2026-07-06,10,10669.76,7.26,Cash,Cancelled
27846,5982,967,83,2024-08-13,5,47757.08,9.91,UPI,Completed
24089,973,771,16,2026-03-09,9,40672.84,0.8,UPI,Cancelled
96155,7247,555,60,2024-04-24,3,40658.63,13.57,Cash,Returned
91361,4707,302,37,2026-01-12,2,47287.37,13.05,Cash,Cancelled
39976,159677,631,86,2024-01-11,9,48374.97,25.81,Debit Card,Pending
75292,7836,43,73,2024-10-28,5,39337.87,15.6,UPI,Returned
27211,5909,32,88,2025-07-12,9,9661.94,28.6,Net Banking,Cancelled
56067,8495,712,95,2025-04-05,9,7872.42,10.81,Debit Card,Completed
11839,4142,776,95,2026-02-25,7,32480.45,2.8,UPI,Completed
62071,5580,745,47,2026-03-21,5,42299.19,26.85,UPI,Cancelled
15572,3835,889,23,2024-12-27,10,48563.84,22.14,Debit Card,Returned
60199,146,332,60,2026-01-28,7,16020.73,0.59,Debit Card,Completed
2130,2409,342,92,2025-04-25,4,1373.73,29.32,Credit Card,Cancelled
40890,977,405,2,2024-08-28,1,10775.85,0.37,Net Banking,Returned
91998,3770,21,18,2025-08-24,2,20280.68,11.05,Net Banking,Cancelled
58215,3998,19892,17,2024-03-12,7,14980.01,4.04,Cash,Completed
48947,3977,357,44,2025-07-22,8,20072.31,16.28,UPI,Completed
71918,5010,805,14,2024-06-08,7,39790.15,10.95,Debit Card,Pending
45552,4735,904,65,2025-10-16,1,2575.84,16.47,UPI,Pending
95266,6640,3,72,2026-05-27,1,47546.03,9.07,Credit Card,Completed
12515,9290,498,75,2024-04-18,3,25514.02,23.75,UPI,Cancelled
37375,7925,222,12,2025-09-06,4,22992.54,20.77,Cash,Returned
57502,3087,689,49,2026-03-14,6,4288.32,7.77,Net Banking,Completed
62074,3216,683,6,2025-04-13,6,43988.67,18.98,UPI,Completed
94121,180,583,82,2025-09-22,5,4009.15,8.42,UPI,Returned
18087,4695,683,61,2025-02-10,8,1942.93,22.59,Debit Card,Cancelled
62044,3527,38,69,2024-10-18,1,36741.72,29.2,Credit Card,Returned
46019,1444,141,63,2025-02-20,1,26540.66,29.02,Credit Card,Completed
80118,4193,208,91,2024-12-09,9,47843.42,24.43,Debit Card,Completed
82103,3283,863,46,2025-10-28,10,16525.14,21.18,Cash,Completed
23265,8605,500,63,2025-03-14,7,11608.43,11.96,Debit Card,Completed
14305,3942,203,80,2025-10-23,6,48144.12,13.04,UPI,Cancelled
71801,4514,859,29,2024-06-04,8,45882.87,10.47,Debit Card,Completed
32272,8351,691,20,2024-07-28,7,25661.56,3.92,UPI,Cancelled
67267,3427,40,33,2025-09-29,5,11873.12,11.24,Net Banking,Pending
27436,9742,507,64,2024-10-10,8,4250.02,10.46,Cash,Completed
44193,3721,322,24,2024-01-09,1,41557.66,8.84,Credit Card,Cancelled
83986,523,192,53,2024-04-24,1,47877.47,9.06,Debit Card,Completed
90220,9950,311,14,2025-09-05,1,34952.8,16.25,Net Banking,Pending
69096,8723,749,16,2026-07-21,8,21986.28,27.52,Cash,Cancelled
2606,6716,839,22,2024-02-17,1,21143.48,27.53,UPI,Completed
21615,7976,426,50,2025-03-31,6,14217.89,0.16,Net Banking,Returned
57079,4964,534,91,2026-07-28,10,16148.74,19.23,Net Banking,Returned
16409,4417,602,40,2024-09-30,8,37985.53,9.13,UPI,Completed
15303,9679,901,85,2026-03-10,4,6617.73,26.53,UPI,Cancelled
49228,1709,750,48,2024-01-12,7,8693.66,20.26,Cash,Completed
73088,1159,62,43,2024-08-06,1,42784.04,10.31,Credit Card,Completed
34446,7643,339,33,2025-04-20,2,37784.36,6.02,UPI,Pending
83588,3988,238,10,2026-06-08,5,43026.38,24.43,Cash,Completed
23390,8893,362,53,2024-03-04,7,19201.48,19.79,Cash,Pending
25864,1067,549,93,2025-09-04,3,8070.4,12.52,Net Banking,Completed
69568,1723,344,25,2024-08-19,4,20370.0,22.1,Net Banking,Completed
59846,5750,665,23,2025-06-28,3,21151.04,20.39,UPI,Returned
6424,880,259,83,2024-02-21,3,16245.99,27.23,Debit Card,Completed
66658,4578,374,20,2026-07-29,7,21390.86,10.44,Cash,Returned
73685,8253,124,40,2024-03-07,4,24017.88,10.72,UPI,Cancelled
76705,8214,294,1902,2024-09-22,3,9043.7,0.41,Cash,Cancelled
44018,7786,735,39,2024-05-17,7,3388.79,29.2,Credit Card,Pending
67591,5493,943,59,2024-11-07,5,44053.18,24.73,UPI,Pending
73991,8575,950,46,2025-08-15,2,25063.72,6.08,Debit Card,Completed
77473,1791,643,40,2026-04-02,3,27859.18,9.89,Cash,Completed
19819,8418,222,78,2025-02-13,6,45067.37,5.62,Credit Card,Cancelled
86474,7871,456,71,2024-09-11,5,20028.32,1.47,Debit Card,Completed
23379,4066,909,53,2025-10-29,9,31986.39,26.77,Net Banking,Cancelled
64285,8010,906,65,2024-08-15,2,40929.5,24.48,UPI,Returned
61658,1489,174,30,2024-04-13,2,17538.66,20.98,Credit Card,Completed
73019,2191,985,17,2024-08-04,8,39120.39,0.66,Cash,Completed
72902,1644,121,58,2026-01-26,2,44494.88,20.24,Net Banking,Cancelled
43942,5024,427,21,2024-10-15,0,14629.29,29.53,UPI,Cancelled
67811,3356,574,35,2025-09-24,7,23289.62,7.05,Cash,Returned
88969,706,274,40,2025-11-07,1,7044.03,25.26,Credit Card,Completed
59583,5373,111,67,2024-06-05,6,15012.05,4.65,Credit Card,Completed
12326,2072,400,91,2026-05-28,1,6296.8,3.23,UPI,Cancelled
12899,9910,703,55,2024-04-18,9,28032.35,10.32,Cash,Cancelled
25718,3836,138,30,2025-04-03,10,13175.3,19.89,Credit Card,Completed
45845,7537,884,7,2024-03-28,8,7913.47,2.93,Net Banking,Pending
2175,9481,976,1902,2024-12-09,9,47570.85,23.69,Net Banking,Cancelled
90886,7682,559,13,2025-07-11,2,34855.13,23.2,UPI,Cancelled
48241,8722,775,88,2024-07-28,7,19580.01,5.56,Cash,Cancelled
36299,6923,272,52,2025-06-26,7,0.0,17.35,Credit Card,Completed
2496,2682,120,76,2024-07-30,8,40824.14,1.86,Credit Card,Returned
47896,5956,14510,57,2024-03-13,5,46366.23,1.04,Debit Card,Completed
576,8813,140,29,2026-04-17,2,47989.0,1.59,Debit Card,Completed
36413,8586,475,2,2024-12-15,4,42304.73,18.5,Cash,Completed
21390,160778,698,88,2024-07-06,8,30878.49,10.49,Net Banking,Completed
19982,1040,887,51,2024-08-05,7,20448.76,26.75,Credit Card,Completed
84231,9902,11,43,2025-03-04,9,16466.84,26.81,Cash,Completed
30459,8782,430,98,2024-03-09,2,27129.08,27.21,UPI,Completed
33990,4110,488,97,2025-09-17,6,6731.8,6.48,Cash,Completed
5855,9360,78,43,2025-06-01,4,39514.49,28.02,Net Banking,Cancelled
47124,1847,446,36,2024-08-03,10,28835.61,22.73,Credit Card,Completed
58533,9107,600,48,2024-07-10,10,245.29,25.56,Cash,Pending
80748,3014,937,2,2026-06-18,2,31295.95,6.65,Credit Card,Completed
86632,4045,603,13,2026-03-29,7,18649.17,14.97,Net Banking,Cancelled
32337,4078,402,78,2026-07-11,6,26720.35,1.15,Debit Card,Returned
73146,2512,956,1,2026-07-06,5,24479.49,20.87,UPI,Completed
5999,6470,762,3,2026-05-17,10,42895.26,10.22,UPI,Completed
1046,4605,450,58,2024-06-29,2,38478.61,17.19,Net Banking,Completed
58058,4714,780,70,2026-04-10,10,14080.11,10.36,UPI,Pending
37148,1664,40,13,2024-08-21,1,27788.26,14.31,UPI,Pending
59345,1057,118,49,2025-09-29,8,12465.15,2.97,Credit Card,Returned
30855,6831,460,74,2026-02-26,1,9232.37,22.35,Debit Card,Completed
36505,2833,353,19,2024-12-28,-10,949.04,19.9,Credit Card,Completed
26457,1194,908,77,2025-04-05,10,36444.39,7.43,Debit Card,Cancelled
32537,4080,221,94,2025-07-08,5,35305.99,26.65,Net Banking,Returned
79946,8324,830,44,2025-09-07,1,20448.94,6.85,Net Banking,Completed
37903,8599,757,88,2024-09-01,4,24302.35,23.6,Cash,Completed
8787,2583,733,55,2025-09-01,6,43587.65,24.24,Cash,Cancelled
71666,7370,20,71,2025-08-17,1,7956.36,5.71,Credit Card,Pending
36733,9184,107,28,2024-05-16,2,38141.75,5.24,Net Banking,Completed
68250,644,11323,88,2025-07-15,8,-100.0,0.15,Credit Card,Pending
69367,2576,975,83,2024-06-13,4,40774.36,1.15,Cash,Completed
65374,2106,595,2,2026-03-30,8,9771.91,28.16,UPI,Cancelled
20175,9088,189,92,2026-06-12,3,22365.2,11.31,Debit Card,Completed
4222,838,924,4,2025-09-12,7,43382.27,13.78,UPI,Completed
72802,5441,49,93,2025-01-10,3,16447.13,3.91,Net Banking,Cancelled
46275,3036,444,71,2025-05-03,10,14387.65,21.09,Debit Card,Completed
23145,3128,646,52,2025-09-09,8,11765.56,5.28,UPI,Pending
85503,4301,288,100,2025-10-10,7,45265.44,1.71,Debit Card,Completed
83841,2769,644,73,2025-02-09,7,18432.89,7.96,UPI,Cancelled
95829,4041,994,6,,5,48778.17,29.4,Debit Card,Pending
11568,1981,810,28,2025-02-07,10,674.31,8.89,UPI,Returned
20990,259,471,17,2025-04-20,4,6392.23,4.94,Credit Card,Completed
93658,6569,529,69,2026-03-21,10,26570.63,16.14,Debit Card,Cancelled
44341,2595,657,98,2024-12-27,1,515.69,8.69,Net Banking,Completed
18330,8589,113,8,2024-05-25,8,22063.34,27.22,UPI,Completed
4685,7280,54,82,2026-06-21,1,18152.58,22.22,Credit Card,Completed
8677,8786,733,53,2024-04-28,7,40771.83,10.18,Debit Card,Completed
36205,5906,377,3,2026-02-21,9,9782.22,22.83,Debit Card,Cancelled
5394,3977,945,3,2026-07-17,4,23982.45,24.34,Credit Card,Cancelled
23531,3702,464,75,2024-06-21,7,48596.39,5.05,Net Banking,Returned
48723,4744,783,35,2024-05-26,7,23576.8,15.21,Net Banking,Completed
8287,5736,508,28,2026-01-26,5,1530.64,28.22,Cash,Completed
91215,1244,384,98,2025-10-22,2,6349.48,6.75,Net Banking,Completed
60512,3881,950,52,2024-01-07,5,3926.32,21.83,UPI,Completed
70708,6962,894,89,2024-05-08,4,28330.74,14.14,Cash,Returned
74610,3636,106,22,2024-10-12,4,31617.75,10.37,UPI,Completed
21957,4734,847,44,2024-10-15,5,40558.13,10.89,Debit Card,Completed
81280,6834,2,22,2026-02-15,1,25766.74,23.44,Cash,Pending
1319,9090,350,17,2024-12-12,9,7165.0,27.71,UPI,Completed
31373,1683,728,27,2024-06-27,1,-500.0,7.67,Net Banking,Completed
26831,2680,529,88,2024-01-28,5,37550.57,26.1,Debit Card,Cancelled
53542,3548,70,43,2024-01-17,3,16216.15,11.04,Credit Card,Completed
92241,9071,889,49,2024-01-13,8,33992.39,21.44,Debit Card,Completed
66650,9069,492,2,2024-06-26,8,31889.63,7.54,UPI,Completed
22339,3977,678,39,2024-02-04,7,10841.16,21.5,UPI,Completed
49563,6945,917,74,2025-02-24,4,30315.25,6.68,Credit Card,Pending
9563,6428,157,12,2026-05-09,2,40105.98,2.47,Debit Card,Returned
39934,7391,306,26,2024-11-02,8,5633.21,3.18,Debit Card,Completed
6214,8380,809,59,2024-01-11,7,0.0,6.91,Debit Card,Completed
94456,8935,502,3,2025-06-16,7,23100.06,18.86,Debit Card,Completed
43177,8260,744,89,2024-12-11,5,24376.06,14.36,Cash,Returned
52076,6104,64,19,2024-10-24,6,10965.17,12.51,Credit Card,Completed
77021,5688,49,23,2024-01-07,4,20260.09,14.45,Net Banking,Completed
40203,5223,685,96,2024-07-06,5,35260.53,18.43,Cash,Cancelled
14410,4474,690,97,2024-09-20,9,39727.32,28.48,Credit Card,Completed
84029,433,82,82,2025-07-05,9,4692.21,21.68,Net Banking,Completed
79817,9347,596,55,2024-04-03,8,11451.11,26.53,Cash,Completed
5179,4924,642,70,2025-11-15,10,43891.68,18.75,Debit Card,Completed
7302,9177,223,63,2026-02-08,10,46054.54,13.34,Net Banking,Completed
11729,3953,222,54,2025-06-06,10,47189.81,9.42,Cash,Returned
31334,2177,978,89,2026-05-29,6,22038.28,9.7,Net Banking,Completed
90177,8629,973,46,2026-03-01,2,8010.46,0.06,Credit Card,Returned
80833,2327,132,55,2025-09-27,10,7278.8,29.37,Credit Card,Completed
90927,4149,254,59,2024-08-28,5,6888.95,1.25,UPI,Completed
35042,670,477,52,2025-11-20,4,23088.44,4.15,Credit Card,Cancelled
36718,9912,699,74,2024-04-13,7,29293.78,5.46,Credit Card,Cancelled
56707,9395,42,78,2024-01-01,4,47911.14,27.73,Net Banking,Completed
94785,3656,482,12,2024-09-19,5,10504.76,9.3,Net Banking,Completed
81243,4933,87,73,2024-07-01,8,38628.85,24.42,Cash,Completed
67063,6687,466,69,2025-05-01,7,21498.96,21.84,Credit Card,Completed
73762,4982,760,27,2024-08-24,2,40438.38,22.32,Credit Card,Returned
60994,3687,894,13,2024-07-05,9,39068.55,10.07,Credit Card,Completed
49996,2580,433,6,2025-04-16,3,31325.69,24.58,Debit Card,Pending
64700,9857,87,59,2024-06-22,1,5359.08,27.21,Credit Card,Completed
27706,2980,247,46,2026-04-21,2,23522.95,20.51,UPI,Completed
48971,9659,580,58,2024-03-08,4,24144.63,23.7,Net Banking,Completed
